site,site_idx,treat,y
India,3,0,86.67254077429973
India,3,0,0.0
India,3,0,74.40837625473631
India,3,0,820.5289435102956
India,3,0,0.0
India,3,0,139.36944556507396
India,3,0,0.0
India,3,0,0.0
India,3,0,65.0044055807248
India,3,0,180.2355485401563
India,3,0,278.2405240206957
India,3,0,333.94929960337686
India,3,0,220.1482535667213
India,3,0,433.5360489530472
India,3,0,0.0
India,3,0,52.49467062565822
India,3,0,0.0
India,3,0,40.95277551585662
India,3,0,292.51982511326156
India,3,0,493.42677462808837
India,3,0,273.5818749540771
India,3,0,43.07625276482697
India,3,0,172.99839138550226
India,3,0,36.18578577327013
India,3,0,130.0088111614496
India,3,0,0.0
India,3,0,314.1879603068365
India,3,0,0.0
India,3,0,362.46456551812145
India,3,0,0.0
India,3,0,500.5339229715809
India,3,0,173.34508154859947
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,216.68135193574932
India,3,1,842.4570963261933
India,3,1,21.668135193574933
India,3,1,156.01057339373952
India,3,1,3236.352672512352
India,3,1,1592.6079367277575
India,3,1,0.0
India,3,1,0.0
India,3,1,842.4570963261933
India,3,1,180.10553972899484
India,3,1,-25.95842596190277
India,3,1,203.68047081960435
India,3,1,41.47281076050242
India,3,1,0.0
India,3,1,292.51982511326156
India,3,1,275.05530814724017
India,3,1,-8188.8216523558385
India,3,1,812.55506975906
India,3,1,4.225286362747112
India,3,1,341.9231733546124
India,3,1,173.34508154859947
India,3,1,0.0
India,3,1,194.5798540383029
India,3,1,195.0132167421744
India,3,1,-120.25815032434087
India,3,1,260.0176223228992
India,3,1,100.97351000205919
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,292.51982511326156
India,3,0,44.63635849876436
India,3,0,0.0
India,3,0,0.0
India,3,0,53.736975280065835
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,53.390285116968634
India,3,0,234.01586009060927
India,3,0,102.27359811367369
India,3,0,0.0
India,3,0,60.49743346046121
India,3,0,376.5921896643323
India,3,0,348.4236139126849
India,3,0,744.3004438992989
India,3,0,426.28446048178967
India,3,0,22.75154195325368
India,3,0,6.50044055807248
India,3,0,0.0
India,3,0,26.348452395387117
India,3,0,307.68751974876403
India,3,0,193.58311981939843
India,3,0,361.85785773270135
India,3,0,0.0
India,3,0,284.9359777955104
India,3,0,39.00264334843488
India,3,0,49.83671094522234
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,543.0034679509878
India,3,0,101.32020016515638
India,3,0,240.8196545413918
India,3,0,0.0
India,3,0,574.2055826297357
India,3,0,20.151365730024686
India,3,0,186.3459626647444
India,3,0,26.738478828871465
India,3,0,10.617386244851717
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,-126.86693155838122
India,3,0,0.0
India,3,0,88.18931023784997
India,3,0,1.2134155708401961
India,3,0,65.0044055807248
India,3,0,39.86936875617788
India,3,0,12.112487573208387
India,3,0,13.607588901565057
India,3,0,143.96309022611186
India,3,0,52.00352446457984
India,3,0,0.0
India,3,0,0.0
India,3,0,88.14597396746282
India,3,0,585.0396502265231
India,3,0,0.0
India,3,0,314.91024558681454
India,3,0,0.0
India,3,0,18.287906103377242
India,3,0,177.2020096130558
India,3,0,0.0
India,3,0,74.39392906791657
India,3,0,25.56839952841842
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,3.6835829829077382
India,3,0,0.0
India,3,0,0.0
India,3,0,182.66237968183668
India,3,0,21.58146265280063
India,3,0,32.5022027903624
India,3,0,37.05251118101313
India,3,0,14.084287875823705
India,3,0,216.68135193574932
India,3,0,173.5617629005352
India,3,0,39.00264334843488
India,3,0,34.994038337623515
India,3,0,13.00088111614496
India,3,0,273.01850343904414
India,3,0,43.46627919831131
India,3,0,8.710590347817122
India,3,0,34.712352580107044
India,3,0,112.58763046581535
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,81.47218832784175
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,0,0.0
India,3,1,0.0
India,3,0,0.0
India,3,1,0.0
India,3,1,26.868487640032917
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,346.69016309719893
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,63.7043174691103
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,29.338655052100457
India,3,1,0.0
India,3,1,3.9869368756177876
India,3,1,0.0
India,3,1,97.93997107495869
India,3,1,-728.0493425041177
India,3,1,0.0
India,3,1,42.252863627471115
India,3,1,0.0
India,3,1,0.0
India,3,1,72.76159798002462
India,3,1,49.83671094522234
India,3,1,50.05339229715809
India,3,1,0.0
India,3,1,1672.7800369439847
India,3,0,124.93846752615306
India,3,1,1386.7606523887957
India,3,1,248.31682931836872
India,3,0,1083.4067596787465
India,3,1,12.025815032434087
India,3,1,177.67870858731445
India,3,1,-37.05251118101313
India,3,1,81.47218832784175
India,3,1,25.04836428377262
India,3,1,0.0
India,3,1,36.48913966598018
India,3,1,429.46243953665515
India,3,1,0.0
India,3,1,307.68751974876403
India,3,1,30.335389271004903
India,3,1,-70.20475802718278
India,3,1,38.65595318533768
India,3,1,0.0
India,3,1,6.50044055807248
India,3,1,0.0
India,3,0,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,281.6857575164741
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,0,0.0
India,3,0,0.0
India,3,1,0.0
India,3,0,0.0
India,3,0,0.0
India,3,1,0.0
India,3,1,31.6354773826194
India,3,1,0.0
India,3,1,0.0
India,3,1,-117.87465545304762
India,3,1,0.0
India,3,1,0.0
India,3,1,30.335389271004903
India,3,1,114.40775382207563
India,3,1,161.2109258401975
India,3,0,0.0
India,3,1,0.0
India,3,0,0.0
India,3,0,0.0
India,3,1,0.0
India,3,0,0.0
India,3,1,-34.66901630971989
India,3,1,0.0
India,3,1,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,260.0176223228992
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,33.802290901976896
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,797.3873751235575
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,0,32.5022027903624
India,3,0,6.50044055807248
India,3,0,0.0
India,3,0,59.370690430395314
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,555.0076148482283
India,3,0,-26.00176223228992
India,3,0,517.8684311264409
India,3,0,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,124.8084587149916
India,3,1,130.0088111614496
India,3,1,0.0
India,3,1,130.0088111614496
India,3,1,21.668135193574933
India,3,1,0.0
India,3,1,-771.3856128912676
India,3,1,420.36182275535367
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,186.12928131280867
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,8.667254077429973
India,3,1,0.0
India,3,1,79.47871989003285
India,3,1,130.87553656919258
India,3,1,20.844746056219083
India,3,1,944.7306944398671
India,3,1,0.0
India,3,1,198.91348107701788
India,3,1,60.88745989394556
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,7.280493425041177
India,3,1,0.0
India,3,1,0.0
India,3,1,-1.9501321674217438
India,3,1,44.50634968760291
India,3,1,23.964957524093876
India,3,1,11.050748948723216
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,0,0.0
India,3,0,44.72303103953866
India,3,0,0.0
India,3,0,65.0044055807248
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,20.519724028315462
India,3,0,34.66901630971989
India,3,0,41.60281957166387
India,3,0,61.320822597817056
India,3,0,0.0
India,3,0,260.0176223228992
India,3,0,0.0
India,3,0,452.4306628418446
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,65.0044055807248
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,0,0.0
India,3,1,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,26.00176223228992
India,3,0,0.0
India,3,0,2.3834948712932427
India,3,0,439.8631444295711
India,3,0,17.334508154859947
India,3,0,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,65.43776828459629
India,3,1,-156.01057339373952
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,102.79363335831948
India,3,1,0.0
India,3,1,117.00793004530463
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,214.51453841639182
India,3,1,8.667254077429973
India,3,1,0.0
India,3,1,9.53397948517297
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,130.0088111614496
India,3,1,-6.50044055807248
India,3,1,0.0
India,3,1,31.6354773826194
India,3,1,0.0
India,3,1,0.0
India,3,1,151.6769463550245
India,3,1,0.0
India,3,1,0.0
India,3,1,143.00969227759455
India,3,1,0.0
India,3,1,695.5471397137553
India,3,1,0.0
India,3,0,12.134155708401963
India,3,0,0.0
India,3,0,0.0
India,3,1,0.0
India,3,1,358.82431880560085
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,26.00176223228992
India,3,0,0.0
India,3,0,0.0
India,3,0,7.583847317751226
India,3,0,332.2158487878909
India,3,0,156.01057339373952
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,81.34217951668029
India,3,0,0.0
India,3,0,0.0
India,3,1,-7.150484613879727
India,3,1,0.0
India,3,1,256.7240657734758
India,3,1,1300.088111614496
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,0,175.3818862567955
India,3,0,43.76963309102136
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,1,286.8861099629321
India,3,1,-115.92452328562588
India,3,1,220.97164270407717
India,3,1,6.067077854200981
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,69.72805905292414
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,26.08843477306422
India,3,0,62.620910709431556
India,3,0,1.256751841227346
India,3,0,195.0132167421744
India,3,0,139.3261092946868
India,3,0,88.18931023784997
India,3,0,0.0
India,3,1,108.55735731981041
India,3,0,0.0
India,3,0,51.483489219934036
India,3,0,0.0
India,3,0,0.0
India,3,0,79.73873751235575
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,2080.1409785831934
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,62.1442117351729
India,3,1,0.0
India,3,1,0.0
India,3,0,-216.68135193574932
India,3,0,0.0
India,3,0,0.0
India,3,0,298.1535402635911
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,333.60260944027965
India,3,0,0.0
India,3,0,38.35259929262763
India,3,0,0.0
India,3,0,99.67342189044469
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,280.16898805292385
India,3,0,0.0
India,3,0,87.88595634513993
India,3,0,126.1085468266061
India,3,0,0.0
India,3,0,139.97615335049406
India,3,0,86.67254077429973
India,3,0,8.060546292009874
India,3,0,176.72531063879714
India,3,0,11.267430300658965
India,3,0,142.57632957372306
India,3,0,0.0
India,3,0,39.00264334843488
India,3,0,0.0
India,3,0,0.0
India,3,0,182.7273840874174
India,3,0,0.0
India,3,0,24.094966335255325
India,3,0,13.347571279242159
India,3,0,0.0
India,3,0,0.0
India,3,0,519.1685192380554
India,3,0,78.00528669686976
India,3,0,31.2021146787479
India,3,0,0.0
India,3,0,0.0
India,3,0,1157.1650918776756
India,3,0,-21.234772489703435
India,3,0,398.69368756177875
India,3,0,13.434243820016459
India,3,0,36.879166099464534
India,3,0,0.0
India,3,0,0.0
India,3,0,91.00616781301471
India,3,0,0.0
India,3,0,124.8084587149916
India,3,0,173.34508154859947
India,3,0,195.0132167421744
India,3,0,0.0
India,3,0,35.10237901359139
India,3,0,104.00704892915968
India,3,0,0.0
India,3,1,0.0
India,3,1,-29.035301159390407
India,3,1,0.0
India,3,1,56.33715150329482
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,-216.68135193574932
India,3,1,0.0
India,3,1,0.0
India,3,1,65.52444082537059
India,3,1,125.6751841227346
India,3,1,-19.50132167421744
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,-160.3442004324545
India,3,1,151.6769463550245
India,3,1,0.0
India,3,1,-130.0088111614496
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,3.6835829829077382
India,3,1,390.0264334843488
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,-32.5022027903624
India,3,1,21.668135193574933
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,10.834067596787467
India,3,0,1631.6105800761923
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,-8.493908995881373
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,15.167694635502452
India,3,1,23.618267360996676
India,3,1,0.0
India,3,1,-216.68135193574932
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,-108.34067596787466
India,3,1,-21.668135193574933
India,3,1,-26.218443584225668
India,3,1,-3.4669016309719893
India,3,1,6.977139532331128
India,3,1,-65.0044055807248
India,3,1,-2.600176223228992
India,3,1,3.0335389271004907
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,169.44481721375595
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,1690.5479078027163
India,3,1,8.797262888591423
India,3,1,240.08293794481025
India,3,1,433.36270387149864
India,3,1,281.6857575164741
India,3,1,513.1014413838544
India,3,1,0.0
India,3,1,273.97190138756145
India,3,1,86.67254077429973
India,3,1,195.0132167421744
India,3,1,-400.210457025329
India,3,1,0.0
India,3,1,1170.0793004530462
India,3,1,374.8587388488463
India,3,1,282.9858456280886
India,3,1,43.33627038714987
India,3,1,0.0
India,3,1,16.2511013951812
India,3,1,162.72769530374774
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,-109.03405629406906
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,0,164.54781866000803
India,3,0,225.34860601317928
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,17.334508154859947
India,3,0,277.35213047775915
India,3,0,134.34243820016457
India,3,0,0.0
India,3,0,-77.13856128912676
India,3,0,8.883935429365723
India,3,0,84.50572725494223
India,3,0,274.05857392833576
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,866.5087263910615
India,3,0,132.1756246808071
India,3,0,0.0
India,3,0,-23.834948712932427
India,3,0,120.25815032434087
India,3,0,53.736975280065835
India,3,0,79.73873751235575
India,3,0,23.054895845963728
India,3,0,0.0
India,3,0,0.0
India,3,0,317.4381805858728
India,3,0,476.6989742586485
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,45.156393743410156
India,3,0,127.8419976420921
India,3,0,24.91835547261117
India,3,0,60.10740702697686
India,3,0,0.0
India,3,0,355.31408090424173
India,3,0,0.0
India,3,0,43.33627038714987
India,3,0,11.224094030271814
India,3,0,561.2047015135907
India,3,0,0.0
India,3,0,13.00088111614496
India,3,0,0.0
India,3,0,138.67606523887957
India,3,0,-101.10351881322063
India,3,0,0.0
India,3,0,-686.8798856363253
India,3,0,0.0
India,3,0,0.0
India,3,0,298.1535402635911
India,3,0,0.0
India,3,0,739.2734365343895
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,1,0.0
India,3,1,216.68135193574932
India,3,1,21.668135193574933
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,26.00176223228992
India,3,1,99.84676697199329
India,3,1,51.786843112644085
India,3,1,8.667254077429973
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,30.118707919069156
India,3,1,64.2243527137561
India,3,1,0.0
India,3,1,0.0
India,3,1,2.2968223305189426
India,3,1,292.86651527635877
India,3,1,2.513503682454692
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,432.322633382207
India,3,1,299.71364599752843
India,3,1,192.586385600494
India,3,1,898.3608851256167
India,3,1,0.0
India,3,1,-2231.817924938218
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,477.5656996663915
India,3,1,47.66989742586485
India,3,1,260.0176223228992
India,3,1,13.00088111614496
India,3,1,182.01233562602943
India,3,1,17.941215940280042
India,3,1,43.33627038714987
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,337.1561836120259
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,43.33627038714987
India,3,1,0.0
India,3,1,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,0.0
India,3,0,296.42008944810505
India,3,0,0.0
India,3,0,0.0
India,3,0,221.0149789744643
India,3,0,0.0
India,3,0,325.022027903624
India,3,0,0.0
India,3,0,45.50308390650736
India,3,0,130.0088111614496
India,3,0,288.6195607784181
India,3,0,14.084287875823705
India,3,0,57.46389453336072
India,3,0,87.36592110049412
India,3,0,76.70519858525526
India,3,0,0.0
India,3,0,281.9024388684099
India,3,0,130.0088111614496
India,3,1,38.56928064456338
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,0.0
India,3,1,58.33061994110372
India,3,1,106.39054380045292
India,3,1,152.06697278850888
India,3,1,12.350837060337712
India,3,1,64.35436152491755
India,3,1,0.0
India,3,1,0.0
India,3,1,64.7443879584019
India,3,1,112.8909843585254
India,3,1,299.7569822679156
India,3,1,91.65621186882196
India,3,1,0.0
India,3,1,172.348347329695
India,3,1,71.50484613879728
India,3,1,175.51189506795694
India,3,1,0.0
India,3,1,75.83847317751226
India,3,1,0.0
India,3,1,203.46378946766862
India,3,1,1751.4353676966618
India,3,1,141.70960416598007
India,3,1,178.54543399505744
India,3,1,0.0
India,3,1,0.0
